OBJECTID,EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,CITY,COUNTRY_CODE,REGION_CODE,ADO_CODE,STATE_NAME,COUNTY_NAME,COUNTY_ASSOC_STATE,ARPT_NAME,OWNERSHIP_TYPE_CODE,FACILITY_USE_CODE,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,SURVEY_METHOD_CODE,ELEV,ELEV_METHOD_CODE,MAG_VARN,MAG_HEMIS,MAG_VARN_YEAR,TPA,CHART_NAME,DIST_CITY_TO_AIRPORT,DIRECTION_CODE,ACREAGE,RESP_ARTCC_ID,COMPUTER_ID,ARTCC_NAME,FSS_ON_ARPT_FLAG,FSS_ID,FSS_NAME,PHONE_NO,TOLL_FREE_NO,ALT_FSS_ID,ALT_FSS_NAME,ALT_TOLL_FREE_NO,NOTAM_ID,NOTAM_FLAG,ACTIVATION_DATE,ARPT_STATUS,FAR_139_TYPE_CODE,FAR_139_CARRIER_SER_CODE,ARFF_CERT_TYPE_DATE,NASP_CODE,ASP_ANLYS_DTRM_CODE,CUST_FLAG,LNDG_RIGHTS_FLAG,JOINT_USE_FLAG,MIL_LNDG_FLAG,INSPECT_METHOD_CODE,INSPECTOR_CODE,LAST_INSPECTION,LAST_INFO_RESPONSE,FUEL_TYPES,AIRFRAME_REPAIR_SER_CODE,PWR_PLANT_REPAIR_SER,BOTTLED_OXY_TYPE,BULK_OXY_TYPE,LGT_SKED,BCN_LGT_SKED,TWR_TYPE_CODE,SEG_CIRCLE_MKR_FLAG,BCN_LENS_COLOR,LNDG_FEE_FLAG,MEDICAL_USE_FLAG,ARPT_PSN_SOURCE,POSITION_SRC_DATE,ARPT_ELEV_SOURCE,ELEVATION_SRC_DATE,CONTR_FUEL_AVBL,TRNS_STRG_BUOY_FLAG,TRNS_STRG_HGR_FLAG,TRNS_STRG_TIE_FLAG,OTHER_SERVICES,WIND_INDCR_FLAG,ICAO_ID,MIN_OP_NETWORK,USER_FEE_FLAG,CTA,x,y
12949,2025/11/27,19469.03,A,OR,7S3,HILLSBORO,US,ANM,SEA,OREGON,WASHINGTON,OR,STARK'S TWIN OAKS AIRPARK,PR,PU,45,25,42.421,N,45.42845027,122,56,31.765,W,-122.94215694,E,170,E,19,E,1985,1030,SEATTLE,4,S,65,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1974/07,O,,,,,NO OBJECTION,,,,N,S,S,2024/08/20,,100LL,MAJOR,MINOR,NONE,NONE,SEE RMK,,NON-ATCT,N,,N,,,,NACO,,,,,Y,"INSTR,RNTL,SALES",Y,,N,,,-13685858.3076,5689226.3051
12955,2025/11/27,19473.,A,OR,4S2,HOOD RIVER,US,ANM,SEA,OREGON,HOOD RIVER,OR,KEN JERNSTEDT AIRFIELD,PU,PU,45,40,21.9964,N,45.67277677,121,32,1.9099,W,-121.53386386,E,638,S,19,E,1985,869,SEATTLE,2,S,120,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1945/08,O,,,,NGY,NOT ANALYZED,N,N,N,Y,S,S,2025/09/22,,100LL,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,FAA,2015/03/02,NACO,1980/10/03,,,,Y,"AGRI,GLD,INSTR,RNTL,TOW",Y,,N,,,-13529087.839,5728065.6362
12958,2025/11/27,19474.,A,OR,7S9,HUBBARD,US,ANM,SEA,OREGON,CLACKAMAS,OR,LENHARDT AIRPARK,PR,PU,45,10,49.434,N,45.18039833,122,44,36.33,W,-122.743425,E,165,E,19,E,1985,,SEATTLE,3,E,30,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1962/11,O,,,,,NOT ANALYZED,N,N,N,N,S,S,2024/08/08,,100LL,MAJOR,MAJOR,NONE,NONE,SS-SR,,NON-ATCT,N,,N,,,,,,,,,N,INSTR,Y-L,,N,,,-13663735.5692,5649966.3617
12959,2025/11/27,19476.12,A,OR,OR9,IMNAHA,US,ANM,SEA,OREGON,WALLOWA,OR,LORD FLAT USFS,PU,PU,45,39,59.26,N,45.66646111,116,37,6.09,W,-116.61835833,E,5594,E,,,,,GREAT FALLS,11,NE,,ZSE,ZCS,SEATTLE,,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,2019/02,O,,,,,NO OBJECTION,,,,,,S,2024/09/18,,,,,,,,,NON-ATCT,,,,,OWNER,2018/01/02,OWNER,,,,,,,Y,,N,,,-12981896.2664,5727059.538
12960,2025/11/27,19476.21,A,OR,25U,IMNAHA,US,ANM,SEA,OREGON,WALLOWA,OR,MEMALOOSE USFS,PU,PU,45,25,40.3,N,45.42786111,116,41,38,W,-116.69388888,E,6708,S,18,E,1985,,GREAT FALLS,10,SE,40,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1949/11,O,,,,,NOT ANALYZED,,,N,N,S,S,2024/09/18,1980/07/09,,NONE,NONE,NONE,NONE,,,NON-ATCT,N,,N,,FAA-EST,2010/09/08,,,,,,,,Y,,N,,,-12990304.2888,5689132.853
12961,2025/11/27,19476.4,A,OR,OR8,IMNAHA,US,ANM,SEA,OREGON,WALLOWA,OR,DUG BAR USFS,PR,PU,45,48,21,N,45.80583333,116,41,19.28,W,-116.68868888,E,1022,E,,,,,GREAT FALLS,16,NE,,ZSE,ZCS,SEATTLE,,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,2019/02,O,,,,,NO OBJECTION,,,,,,S,2024/09/18,,,,,,,,,NON-ATCT,,,,,OWNER,2018/01/02,OWNER,2018/01/02,,,,,,Y,,N,,,-12989725.4275,5749288.2844
12962,2025/11/27,19476.41,A,OR,O68,IMNAHA,US,ANM,,OREGON,WALLOWA,OR,SLUICE CREEK,PU,PU,45,26,51.285,N,45.44757916,116,35,5.89,W,-116.58496944,E,1370,E,,,,,GREAT FALLS,13,SE,,ZSE,ZCS,SEATTLE,,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,,2022/10,O,,,,,NO OBJECTION,,,,,,N,,,,,,,,,,NON-ATCT,,,,,OWNER,2022/10/27,OWNER,2022/10/27,,,,,,,,N,,,-12978179.4322,5692261.0458
12963,2025/11/27,19476.42,A,OR,O48,IMNAHA,US,ANM,,OREGON,WALLOWA,OR,SALMON BAR,PU,PU,45,51,36.945,N,45.8602625,116,47,52.14,W,-116.79781666,E,947,E,,,,,GREAT FALLS,18,ENE,,ZSE,ZCS,SEATTLE,,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,,2022/11,O,,,,,NO OBJECTION,,,,,,N,,,,,,,,,,NON-ATCT,,,,,OWNER,2022/10/27,OWNER,2022/10/27,,,,,,,,N,,,-13001873.4764,5757984.3955
12964,2025/11/27,19476.43,A,OR,O29,IMNAHA,US,ANM,,OREGON,WALLOWA,OR,PITTSBURG LANDING,PU,PU,45,37,46.1603,N,45.62948897,116,28,29.9089,W,-116.47497469,E,1185,E,,,,,GREAT FALLS,16,ENE,,ZSE,ZCS,SEATTLE,,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,,2022/11,O,,,,,NO OBJECTION,,,,,,N,,,,,,,,,,NON-ATCT,,,,,OWNER,2022/10/27,OWNER,2022/10/27,,,,,,,,N,,,-12965934.8727,5721172.0727
12966,2025/11/27,19476.5,A,OR,7S5,INDEPENDENCE,US,ANM,SEA,OREGON,POLK,OR,INDEPENDENCE STATE,PU,PU,44,52,1.7456,N,44.86715155,123,11,53.6821,W,-123.19824502,E,179.5,S,19,E,1985,,SEATTLE,1,NW,69,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,,O,,,,NGY,NO OBJECTION,N,N,N,Y,S,S,2023/04/04,,"100LL,A",NONE,NONE,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2018/11/07,3RD PARTY SURVEY,2018/11/07,,,,Y,"GLD,INSTR,RNTL",Y-L,,N,,,-13714365.9023,5600631.4069
12971,2025/11/27,19480.,A,OR,GCD,JOHN DAY,US,ANM,SEA,OREGON,GRANT,OR,GRANT COUNTY RGNL/OGILVIE FLD,PU,PU,44,24,10.7397,N,44.40298325,118,58,3.5588,W,-118.96765522,E,3702.5,S,17,E,1995,,KLAMATH FALLS,1,SW,335,ZSE,ZCS,SEATTLE,,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,GCD,Y,1943/12,O,,,,NGY,CONDL,,,,,S,S,2025/09/09,,"100LL,A",,,,,SEE RMK,SS-SR,NON-ATCT,Y,WG,,,3RD PARTY SURVEY,2023/11/17,3RD PARTY SURVEY,2023/11/17,,,,Y,,Y-L,KGCD,N,,,-13243418.8,5528018.037
12974,2025/11/27,19480.5,A,OR,JSY,JOSEPH,US,ANM,SEA,OREGON,WALLOWA,OR,JOSEPH STATE,PU,PU,45,21,34.379,N,45.35954972,117,15,13.82,W,-117.25383888,E,4126.2,S,13,E,2025,,SEATTLE,1,W,103,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,MMV,Y,1945/10,O,,,,NGY,NO OBJECTION,N,N,N,Y,S,S,2024/06/25,,100LL,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2020/06/17,3RD PARTY SURVEY,2020/06/17,,,,Y,,Y-L,KJSY,N,,,-13052637.6377,5678303.9554
12981,2025/11/27,19481.,A,OR,LMT,KLAMATH FALLS,US,ANM,SEA,OREGON,KLAMATH,OR,CRATER LAKE/KLAMATH RGNL,PU,PU,42,9,22.115,N,42.15614305,121,44,0.114,W,-121.733365,E,4095.4,S,14,E,2025,,KLAMATH FALLS,4,SE,1251,ZSE,ZCS,SEATTLE,N,MMV,MC MINNVILLE,,1-800-WX-BRIEF,,,,LMT,Y,1937/11,O,IV A,U,1973/05,NGPSY,NO OBJECTION,N,N,N,Y,F,F,2025/08/06,,"100LL,A,A++",MAJOR,MAJOR,HIGH,HIGH,SEE RMK,SS-SR,ATCT-RAPCON,Y,WG,Y,,ADO,2025/09/25,3RD PARTY SURVEY,2018/12/14,,,Y,Y,"AFRT,AGRI,CARGO,CHTR,INSTR",Y-L,KLMT,N,,,-13551296.2044,5184397.6882
